task_lang,transfer_lang,accuracy,f1_score,transfer_language
pes,spa,0.6576576576576577,0.6562541449638224,results
amf,spa,0.2252252252252252,0.0912125446359261,results
zaj,spa,0.2702702702702703,0.1115299145299145,results
guj,spa,0.6036036036036037,0.60101180474362,results
zos,spa,0.2702702702702703,0.1690089672232529,results
lbk,spa,0.3333333333333333,0.1938542007191892,results
zga,spa,0.2454545454545454,0.0703125,results
sue,spa,0.2792792792792792,0.1033509700176366,results
dov,spa,0.2882882882882883,0.1180905497624551,results
spl,spa,0.1844660194174757,0.0921828250268617,results
tiy,spa,0.2522522522522522,0.105250677506775,results
yml,spa,0.2523364485981308,0.1002082248828735,results
txq,spa,0.2407407407407407,0.1283701283701283,results
qvh,spa,0.2803738317757009,0.1562582085631731,results
apw,spa,0.1981981981981982,0.1141524370691037,results
waj,spa,0.1891891891891892,0.0884305775897526,results
mbs,spa,0.2792792792792792,0.1023056424516278,results
byr,spa,0.3063063063063063,0.1354516034127684,results
zac,spa,0.2522522522522522,0.1022860757206108,results
bjz,spa,0.2935779816513761,0.1507523284796012,results
zho,spa,0.57,0.4886239935225585,results
isl,spa,0.6396396396396397,0.6207947281476695,results
bod,spa,0.2432432432432432,0.1306720151828847,results
kwd,spa,0.2522522522522522,0.1312646768013842,results
bjr,spa,0.2336448598130841,0.1244153356222321,results
cbu,spa,0.287037037037037,0.1391187286577357,results
kqc,srp,0.1531531531531531,0.0824903944169999,results
lug,srp,0.2162162162162162,0.14880698005698,results
mih,srp,0.1531531531531531,0.0453333333333333,results
yao,srp,0.2432432432432432,0.158775667712738,results
nhu,srp,0.1531531531531531,0.0585698886094143,results
bps,srp,0.1801801801801801,0.0906370601546689,results
quh,srp,0.2342342342342342,0.1473112224787431,results
zpz,srp,0.1621621621621621,0.068572551331172,results
bfz,srp,0.5675675675675675,0.4926012058570198,results
cni,srp,0.1711711711711711,0.1084905660377358,results
ibo,srp,0.1711711711711711,0.094390387734041,results
khz,srp,0.1891891891891892,0.0966544861472397,results
pah,srp,0.1636363636363636,0.0919977527849578,results
gah,srp,0.1818181818181818,0.0834138486312399,results
nlx,srp,0.2612612612612612,0.1800974512743628,results
lac,srp,0.1891891891891892,0.1063024884863965,results
nhr,srp,0.1981981981981982,0.103768561187916,results
aaz,srp,0.1574074074074074,0.0662878787878787,results
bgt,srp,0.2072072072072072,0.1195016450914817,results
soy,srp,0.1801801801801801,0.0747126436781609,results
coe,srp,0.1801801801801801,0.0911458333333333,results
ksr,srp,0.1801801801801801,0.0662267839687194,results
enq,srp,0.1621621621621621,0.0566358774914924,results
sxb,srp,0.2252252252252252,0.156836342644382,results
kik,srp,0.1891891891891892,0.0792682926829268,results
buk,srp,0.1743119266055046,0.0494791666666666,results
gux,srp,0.1801801801801801,0.1109627094434473,results
mbc,srp,0.1711711711711711,0.0726961080863077,results
aai,srp,0.2432432432432432,0.1785006282283959,results
dik,srp,0.1891891891891892,0.0910557184750733,results
knv,srp,0.1727272727272727,0.0968725443972968,results
tbc,srp,0.1621621621621621,0.0790505719787065,results
msb,srp,0.4954954954954955,0.4246744229581758,results
clu,srp,0.3333333333333333,0.2676247422551385,results
nhg,srp,0.2162162162162162,0.1403515977984063,results
yap,srp,0.1801801801801801,0.0891940958244533,results
mbt,srp,0.1891891891891892,0.1220984823670706,results
myw,srp,0.1904761904761904,0.1026990071933892,results
dgr,srp,0.1711711711711711,0.0627522195318805,results
gup,srp,0.1651376146788991,0.0694338016177096,results
klv,srp,0.2072072072072072,0.1243847888158711,results
cso,srp,0.1711711711711711,0.0635386119257087,results
ssx,srp,0.1801801801801801,0.0606812169312169,results
kyg,srp,0.1711711711711711,0.1244941819409904,results
urd,srp,0.7117117117117117,0.6775403444238838,results
xav,srp,0.2072072072072072,0.1256095087420388,results
spy,srp,0.1801801801801801,0.089100554617796,results
lbm,srp,0.6846846846846847,0.6461306892341375,results
sch,srp,0.1891891891891892,0.1065601065601065,results
enm,srp,0.6216216216216216,0.6085259058729952,results
gdr,srp,0.1981981981981982,0.0906746031746031,results
bmh,srp,0.1711711711711711,0.066905615292712,results
mbj,srp,0.1891891891891892,0.0721145885080311,results
hun,srp,0.7027027027027027,0.6703013355365298,results
cbv,srp,0.1454545454545454,0.0780573593073593,results
asm,srp,0.6216216216216216,0.5141825229034532,results
gfk,srp,0.1621621621621621,0.0483870967741935,results
cak,srp,0.2342342342342342,0.1930703141095738,results
dwr,srp,0.1801801801801801,0.1318939716096632,results
obo,srp,0.1891891891891892,0.0923113534094842,results
dah,srp,0.1636363636363636,0.046875,results
acr,srp,0.1981981981981982,0.1054696214769093,results
gqr,srp,0.1711711711711711,0.0519125683060109,results
rwo,srp,0.1559633027522936,0.079163730326521,results
haw,srp,0.1801801801801801,0.0978445661947679,results
jid,srp,0.1981981981981982,0.141996891996892,results
ndg,srp,0.4234234234234234,0.3368130346318962,results
not,srp,0.2792792792792792,0.1668423364075537,results
tbk,srp,0.3302752293577982,0.2772466182894437,results
yle,srp,0.1759259259259259,0.0647363465160075,results
lgl,srp,0.2252252252252252,0.1428023841115393,results
mop,srp,0.2342342342342342,0.1449741435035552,results
ind,srp,0.7837837837837838,0.7548570056693961,results
ikw,srp,0.1621621621621621,0.0701975063444775,results
iws,srp,0.1621621621621621,0.0616402116402116,results
qvn,srp,0.2522522522522522,0.1733395685601567,results
tet,srp,0.1666666666666666,0.0803959131545338,results
tgo,srp,0.1621621621621621,0.0685990338164251,results
yor,srp,0.2612612612612612,0.1668263687373569,results
bgg,srp,0.1621621621621621,0.0483870967741935,results
tif,srp,0.1818181818181818,0.0788553953691568,results
gyr,srp,0.2,0.0989136649514008,results
ita,srp,0.7657657657657657,0.7232246248375281,results
kmh,srp,0.1818181818181818,0.0896892655367231,results
car,srp,0.2072072072072072,0.1401523075671466,results
kup,srp,0.1944444444444444,0.0997848983830292,results
knj,srp,0.2342342342342342,0.1556215943351865,results
wsk,srp,0.1891891891891892,0.1162175816145437,results
nou,srp,0.2660550458715596,0.1644877584698372,results
omw,srp,0.2,0.1078342953342953,results
epo,srp,0.6756756756756757,0.6681266935869506,results
ubr,srp,0.2072072072072072,0.1460912404250061,results
zpq,srp,0.1621621621621621,0.0705542796300696,results
gwi,srp,0.2,0.1003220611916264,results
mib,srp,0.1891891891891892,0.134484572230014,results
djr,srp,0.1651376146788991,0.0645889792231255,results
ong,srp,0.1909090909090909,0.0723856209150326,results
kaq,srp,0.1711711711711711,0.0925,results
lzh,srp,0.5945945945945946,0.5948865596963423,results
bwo,srp,0.1801801801801801,0.11031778838325,results
ttc,srp,0.1801801801801801,0.1079788062957768,results
rgu,srp,0.2282608695652173,0.1393541324575807,results
npi,srp,0.7747747747747747,0.7385315764482431,results
sps,srp,0.1531531531531531,0.0659722222222222,results
atd,srp,0.1801801801801801,0.1263368983957219,results
emp,srp,0.1711711711711711,0.1138047138047138,results
cme,srp,0.1891891891891892,0.0835978835978836,results
viv,srp,0.2181818181818181,0.1475503855791853,results
jae,srp,0.1650485436893204,0.0476190476190476,results
cub,srp,0.1801801801801801,0.0665396825396825,results
aak,srp,0.1981981981981982,0.1498687664041994,results
ubu,srp,0.1711711711711711,0.1051587301587301,results
maa,srp,0.1711711711711711,0.051490514905149,results
msm,srp,0.1801801801801801,0.1146489477485269,results
kyc,srp,0.1801801801801801,0.0828428674260067,results
geb,srp,0.1727272727272727,0.0490956072351421,results
ndj,srp,0.1981981981981982,0.1122532461746575,results
tnp,srp,0.1531531531531531,0.0757204892718911,results
nop,srp,0.1711711711711711,0.0487179487179487,results
kms,srp,0.1801801801801801,0.0903252579406912,results
bjz,srp,0.2018348623853211,0.1175324675324675,results
apw,srp,0.1441441441441441,0.0647766323024054,results
ena,srp,0.1636363636363636,0.046875,results
hui,srp,0.1621621621621621,0.0601242690058479,results
gum,srp,0.1711711711711711,0.0716752704031465,results
bch,srp,0.2612612612612612,0.1684445209074988,results
gai,srp,0.1801801801801801,0.0679976851851851,results
waj,srp,0.1891891891891892,0.1168091168091168,results
wuv,srp,0.2072072072072072,0.121250486653527,results
nsn,srp,0.2072072072072072,0.1593193843193843,results
ura,srp,0.2252252252252252,0.1461758036547952,results
wnc,srp,0.2252252252252252,0.1271863397550431,results
cek,srp,0.1981981981981982,0.1103896103896103,results
myu,srp,0.2,0.1292068443940253,results
dad,srp,0.1891891891891892,0.1049619160157349,results
smk,srp,0.3333333333333333,0.2702020202020202,results
udu,srp,0.1891891891891892,0.0880418494889947,results
fuh,srp,0.1711711711711711,0.0890263215377894,results
zam,srp,0.1891891891891892,0.0798534798534798,results
apr,srp,0.1891891891891892,0.0710978835978835,results
kpf,srp,0.1621621621621621,0.0599273607748183,results
quf,srp,0.1636363636363636,0.0955926401369277,results
zaa,srp,0.2972972972972973,0.2542000263774457,results
sja,srp,0.1711711711711711,0.0779541446208112,results
yad,srp,0.1886792452830188,0.1176925843474143,results
noa,srp,0.1727272727272727,0.0615260068811981,results
yss,srp,0.1981981981981982,0.1058590102707749,results
wbi,srp,0.2252252252252252,0.1364292811656469,results
swp,srp,0.2432432432432432,0.1906819300489844,results
taw,srp,0.1801801801801801,0.0865800865800865,results
tee,srp,0.1981981981981982,0.1325604315800394,results
mar,srp,0.7027027027027027,0.6487936481244103,results
ncu,srp,0.1727272727272727,0.0494791666666666,results
knf,srp,0.2162162162162162,0.149163312321207,results
sqi,srp,0.5945945945945946,0.5412626032325075,results
bnp,srp,0.1621621621621621,0.0628858024691358,results
khs,srp,0.1801801801801801,0.0945483894636437,results
mic,srp,0.1711711711711711,0.094780026175375,results
mna,srp,0.1801801801801801,0.0606214545762424,results
med,srp,0.1509433962264151,0.0569487983281086,results
mio,srp,0.2342342342342342,0.1397111620688856,results
twi,srp,0.1621621621621621,0.073044761436301,results
bjr,srp,0.1775700934579439,0.0838831666417873,results
mek,srp,0.2072072072072072,0.1211225230833074,results
caa,srp,0.2072072072072072,0.1161147915117754,results
ben,srp,0.6936936936936937,0.6564109166663346,results
nin,srp,0.1801801801801801,0.0751530131826742,results
pes,srp,0.7207207207207207,0.6877565286167436,results
uli,srp,0.1981981981981982,0.0844340844340844,results
ztq,srp,0.2612612612612612,0.2373283270342093,results
gui,srp,0.1981981981981982,0.0973748473748473,results
quc,srp,0.1801801801801801,0.1133885017421602,results
yuw,srp,0.1801801801801801,0.075983436853002,results
amm,srp,0.1711711711711711,0.0817455601769327,results
ino,srp,0.2018348623853211,0.1350722311396468,results
kew,srp,0.1801801801801801,0.0635304659498207,results
emi,srp,0.2072072072072072,0.1158792048929663,results
ame,srp,0.1801801801801801,0.1207910486599011,results
nlg,srp,0.1891891891891892,0.1220001876348625,results
maq,srp,0.1531531531531531,0.0453333333333333,results
guo,srp,0.1818181818181818,0.086814765694076,results
ian,srp,0.1682242990654205,0.0823828253031793,results
kiz,srp,0.3783783783783784,0.2810493976097412,results
kje,srp,0.1727272727272727,0.0710904985098533,results
esk,srp,0.109090909090909,0.0700190488559863,results
mca,srp,0.2072072072072072,0.1259481259481259,results
mmo,srp,0.1801801801801801,0.0968013468013468,results
cbr,srp,0.1909090909090909,0.0866282833888272,results
nlc,srp,0.1376146788990825,0.0530137981118373,results
tcz,srp,0.2162162162162162,0.1251590821347227,results
chk,srp,0.1891891891891892,0.1141581632653061,results
eus,srp,0.4324324324324324,0.3333162168348682,results
wiv,srp,0.2252252252252252,0.1705859380171307,results
ntp,srp,0.1944444444444444,0.1083805759262148,results
hch,srp,0.1621621621621621,0.0640522875816993,results
wal,srp,0.2972972972972973,0.2111729706411414,results
oji,srp,0.1531531531531531,0.0958078311019487,results
fai,srp,0.1711711711711711,0.074432877064456,results
kwd,srp,0.1171171171171171,0.0867469486705961,results
tlf,srp,0.2,0.1070523803247961,results
mle,srp,0.209090909090909,0.1141818356064281,results
cnt,srp,0.1981981981981982,0.0902583255524431,results
ebk,srp,0.1981981981981982,0.134233445249556,results
kgf,srp,0.1801801801801801,0.0674126260533222,results
cjv,srp,0.1621621621621621,0.0591337099811676,results
qvz,srp,0.2342342342342342,0.142537674452568,results
qxn,srp,0.2432432432432432,0.1671396209347572,results
kek,srp,0.1711711711711711,0.0932691264016565,results
agt,srp,0.1759259259259259,0.0739745121465551,results
jiv,srp,0.2272727272727272,0.1541401860550796,results
ots,srp,0.1711711711711711,0.0487179487179487,results
srn,srp,0.1891891891891892,0.0775192240709482,results
tuc,srp,0.1621621621621621,0.056084656084656,results
nde,srp,0.4054054054054054,0.2483405483405483,results
sbd,srp,0.1801801801801801,0.0751115260919182,results
xsi,srp,0.1621621621621621,0.0465116279069767,results
mkn,srp,0.4629629629629629,0.4239302988140198,results
ces,srp,0.7027027027027027,0.6646698810638026,results
kde,srp,0.2702702702702703,0.1877442355241216,results
kan,srp,0.7207207207207207,0.6656969944167777,results
zao,srp,0.1891891891891892,0.0893249722779239,results
gdn,srp,0.2110091743119266,0.1528876216376216,results
cpc,srp,0.1981981981981982,0.1186715723665515,results
ilo,srp,0.2522522522522522,0.1906730116288939,results
kos,srp,0.1711711711711711,0.0909370084458256,results
zyp,srp,0.1531531531531531,0.0453333333333333,results
stp,srp,0.1711711711711711,0.0490956072351421,results
hoy,srp,0.2972972972972973,0.2719197426744597,results
zpc,srp,0.2252252252252252,0.12742808878785,results
kyz,srp,0.1759259259259259,0.0918125626381636,results
nch,srp,0.2252252252252252,0.1565700718489643,results
spa,srp,0.7477477477477478,0.7207659793866691,results
cpu,srp,0.1981981981981982,0.1247049247049247,results
zac,srp,0.2612612612612612,0.1700850390170778,results
kze,srp,0.1981981981981982,0.1194639700744029,results
ood,srp,0.1651376146788991,0.0892805873426028,results
hla,srp,0.1545454545454545,0.109481860377001,results
ksd,srp,0.1801801801801801,0.0804628157569334,results
sua,srp,0.1711711711711711,0.0665185185185185,results
tof,srp,0.1134020618556701,0.0378006872852233,results
srp,srp,0.7207207207207207,0.7125342090859332,results
tbz,srp,0.1801801801801801,0.0821812596006144,results
wnu,srp,0.1651376146788991,0.0601242690058479,results
kbm,srp,0.2162162162162162,0.1035714285714285,results
alq,srp,0.1711711711711711,0.1015443386282675,results
cle,srp,0.1711711711711711,0.0555555555555555,results
zpv,srp,0.1801801801801801,0.0742705570291777,results
bkq,srp,0.2342342342342342,0.1649610623294833,results
dan,srp,0.6036036036036037,0.6034242528202819,results
mxq,srp,0.1711711711711711,0.0494791666666666,results
dgz,srp,0.3603603603603603,0.2601190476190476,results
apn,srp,0.1809523809523809,0.0921660177558544,results
qvh,srp,0.1962616822429906,0.1341120590206534,results
sue,srp,0.1711711711711711,0.08484607820891,results
otm,srp,0.1891891891891892,0.084956485702445,results
als,srp,0.6126126126126126,0.6195371277918448,results
ape,srp,0.1801801801801801,0.1225181529385069,results
bmu,srp,0.1801801801801801,0.0609798775153105,results
cux,srp,0.1981981981981982,0.0968191506804394,results
glv,srp,0.2342342342342342,0.1468594253355098,results
nnq,srp,0.3243243243243243,0.214699507646757,results
tte,srp,0.2129629629629629,0.1644258413664806,results
mmx,srp,0.1891891891891892,0.0912820512820512,results
bpr,srp,0.1531531531531531,0.0672348484848485,results
gng,srp,0.1981981981981982,0.0861471861471861,results
xtm,srp,0.1801801801801801,0.1034433068746794,results
ixl,srp,0.1801801801801801,0.0850417870986534,results
inb,srp,0.1531531531531531,0.0828867492660596,results
xnj,srp,0.2342342342342342,0.1362644334845654,results
tbf,srp,0.1711711711711711,0.0523415977961432,results
otn,srp,0.1711711711711711,0.0494791666666666,results
gnw,srp,0.2072072072072072,0.0982905982905982,results
aby,srp,0.2095238095238095,0.1533311618263074,results
llg,srp,0.2037037037037037,0.1136447905079718,results
tam,srp,0.6576576576576577,0.6392881714089145,results
ncj,srp,0.1711711711711711,0.0925597125343479,results
tbo,srp,0.2702702702702703,0.1676869729012372,results
bjp,srp,0.1711711711711711,0.0885997988939165,results
nno,srp,0.5585585585585585,0.5508695508695509,results
ake,srp,0.1711711711711711,0.0487179487179487,results
ikk,srp,0.2072072072072072,0.115060176230389,results
